agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
臺中市私立永和老人養護中心,臺中市,北區西,臺中市北區西屯路一段250巷1號,120.6688766,24.1559124,B,喘息服務,04-22030609,yeongher66@hotmail.com,陳其宏,20230713 15:47:24
中華民國原住民老人長期照顧暨婦幼受暴緊急安置發展關懷協會,新竹縣,尖石鄉,新竹縣尖石鄉2鄰麥樹仁60號,121.1994629,24.70388794,A,個案管理服務,035-841-968,J41704101@gmail.com,陳品蓉,20221229 10:36:34
金色年代長照社團法人附設桃園市私立金色年華綜合長照機構,桃園市,中壢區,桃園市中壢區普義里立和路58巷66號1樓、68號1至4樓、70號1樓,121.2314148,24.95827866,B,專業照護服務,03-4623626,med01@tcmg.com.tw,徐向謙,20230220 14:39:17
花蓮縣私立永護寧居家長照機構,花蓮縣,花蓮市,花蓮縣花蓮市國聯里商校街236號1樓,121.5994186,23.9868412,B,喘息服務,0983-106316,gogoma520@gmail.com,梁誌誠,20230103 13:46:29
(交通接送)高揚威家醫科診所,桃園市,復興區,桃園市復興區忠孝路32號,121.3514252,24.81456184,B,交通接送服務,03-3822839,alicewang19891030@gmail.com,高揚威,20230201 09:07:47
康威復能物理治療所,新竹市,北區東,新竹市北區東大路二段135號1樓,120.9663849,24.81473541,B,專業照護服務,0933-410614,peterchang0117@gmail.com,張聖志,20220209 09:04:23
臺南市私立愛愷兒居家長照機構,臺南市,北區立,臺南市北區立人里海安路三段74巷16號1樓A室,120.2001038,23.00214195,B,喘息服務,06-2958106,kaikai07934@gmail.com,杜裕鴻,20220829 10:38:46
天主教靈醫會醫療財團法人附設私立羅東聖母住宿長照機構,宜蘭縣,羅東鎮,宜蘭縣羅東鎮中正南路160號M棟4樓至5樓,121.7707138,24.6714344,B,喘息服務,039-544-106,smh00721@smh.org.tw,黃浩然,20230515 14:59:32
社團法人高雄市樂齡照顧關懷協會附設高雄市私立樂齡居家式服務類長期照顧服務機構,高雄市,岡山區,高雄市岡山區竹圍里竹圍北街132巷17-1號2樓,120.3042984,22.80166817,B,營養餐飲服務,07-6216881,36964598iseeyou@gmail.com,王淑卿,20190417 00:00:00
嘉義縣私立梅山護理之家,嘉義縣,梅山鄉,嘉義縣梅山鄉中山路531號,120.5506516,23.5869236,B,交通接送服務,05-2620602,betty390103@yahoo.com.tw,楊喬勳,20230531 16:32:55
桃園市平鎮區三安社區發展協會,桃園市,平鎮區,桃園市平鎮區東安里龍南路430巷10-14號,121.2387085,24.91246033,C,巷弄長照站,03-4607584,san.an41157119@gmail.com,劉宜?,20210127 16:49:16
松柏物理治療所,高雄市,大寮區,高雄市大寮區自強街61號1樓,120.3929291,22.63428688,A,個案管理服務,0928-708-960,water1818.tw@gmail.com,楊明勤,20230406 09:41:40
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,B,喘息服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:31:42
樂臨企業有限公司,雲林縣,北港鎮,雲林縣北港鎮新街里穎寧街37-2號,120.2967529,23.57862663,B,交通接送服務,05-7825246,happy7825246@gmail.com,黃文甫,20230130 09:12:45
佳康居家護理所,雲林縣,北港鎮,雲林縣北港鎮新街里新德路110號,120.3043671,23.58709717,B,交通接送服務,0955-562-381,chiumiao998@yahoo.com.tw,陳秋妙,20230412 14:00:21
童綜合醫療社團法人童綜合醫院,臺中市,梧棲區,臺中市梧棲區文華街28巷131號1樓,120.5435867,24.24630737,A,個案管理服務,04-26581919*54410,t3240@ms.sltung.com.tw,童瑞年,20211229 11:54:55
苗栗縣原住民關懷協會,苗栗縣,獅潭鄉,苗栗縣獅潭鄉百壽村007鄰38-22號,120.9410095,24.57743835,C,巷弄長照站,037-932773,ccchungdaw@mohw.gov.tw,豆鼎發,20190828 22:10:56
慈恩居家護理所,嘉義市,東區世,嘉義市東區世賢路4段460號,120.4535217,23.46529961,B,專業照護服務,0975-328-751,tzuannhc0207@gmail.com,曾羿婷,20210601 11:15:26
私立永愛居家長照機構,臺中市,西屯區,臺中市西屯區何安里臺灣大道二段910號11樓之5(A9室),120.655777,24.16081047,B,喘息服務,0981-126882,yang1051031@gmail.com,王素美,20230620 15:06:58
財團法人天主教聖母聖心修女會附設臺中市私立惠華社區式服務類長期照顧服務機構,臺中市,中區公,臺中市中區公園里019鄰市府路103號1樓,120.6810837,24.14065742,B,喘息服務,04-22227181#100,cscmold5@gmail.com,吳富柔,20230801 17:56:48
社團法人中華民國誠馨照顧協會附設新竹縣私立誠馨綜合式服務類長期照顧服務機構,新竹縣,竹東鎮,新竹縣竹東鎮榮華里興農街119號,121.0886154,24.74134445,B,日間照顧服務,03-5104527,aa035104527@gmail.com,吳培滋,20221230 10:18:59
中華民國弘揚看護協會附設私立弘揚居家長照機構,臺中市,南屯區,臺中市南屯區同心里010鄰文心路一段186號15樓之2,120.6469345,24.14122963,B,喘息服務,0932-049-477,mag.a0505@msa.hinet.net,廖雪玉,20210809 14:06:12
財團法人高雄市私立張簡秋風社會福利慈善事業基金會附設高雄市私立松禾社區(日間照顧)長照機構,高雄市,大寮區,高雄市大寮區三隆里鳳林二路942號,120.4037399,22.59026909,B,喘息服務,(07)7880739,eee7816565@gmail.com,張簡正偉,20220114 16:14:50
社團法人臺東縣弱勢者關懷協會民生(社照C),臺東縣,臺東市,臺東縣臺東市民生里浙江路82號,121.1494064,22.76038742,C,巷弄長照站,000-359-586,402210044@student.tajen.edu.tw,莊裕櫻,20200207 09:05:49
私立合家居家長照機構,臺中市,北屯區,臺中市北屯區平田里005鄰遼陽五街16號1至2樓,120.6917953,24.17192459,B,喘息服務,0930-263362,joylee560808@gmail.com,李秋君,20230714 10:56:16
崇德藥局,臺中市,北屯區,臺中市北屯區崇德路二段31號,120.6849594,24.1696167,B,輔具及居家無障礙環境服務,0422-361-331,gt06435@greattree.com.tw,許紫婕,20220729 14:05:27
詠林長照社團法人附設新北市私立詠林綜合長照機構,新北市,淡水區,新北市淡水區竿蓁里中正東路一段111巷20號1至6樓,121.4551239,25.16087723,B,日間照顧服務,0905-692-910,a26260766@yahoo.com.tw,黃晟恆,20230420 09:18:00
雲林縣私立慈愛老人養護所,雲林縣,斗南鎮,雲林縣斗南鎮阿丹里興中1號,120.5013428,23.65845108,B,喘息服務,05-5961134,cih_ai@hotmail.com,蘇日長,20210129 17:27:41
財團法人伊甸社會福利基金會附設嘉義市私立嘉義居家式長期照顧服務機構,嘉義市,西區車,嘉義市西區車店里貴州街123號,120.4322891,23.46797943,B,居家服務,05-2860065,dep164@eden.org.tw,羅紀?,20230706 14:49:02
臺北市私立仁群老人長期照顧中心(養護型),臺北市,中山區,臺北市中山區民族東路512巷14號1-2樓、16號2樓,121.5419006,25.067379,B,喘息服務,02-25013369,rcl73627418@gmail.com,劉昱森,20221229 22:18:26
周雅慧私立居家護理所,金門縣,金湖鎮,金門縣金湖鎮新湖里赤東路150號3樓,118.4102707,24.43894386,B,專業照護服務,083-221449,m7632@cgmh.org.tw,周雅慧,20230103 10:37:53
桃園市中壢區龍德里辦公處,桃園市,中壢區,桃園市中壢區龍德里龍岡路3段337號,121.2368774,24.9334774,C,巷弄長照站,03-4508835,ysi86520@gmail.com,邱文正,20210128 10:38:35
財團法人伊甸社會福利基金會附設中區服務中心,臺中市,北屯區,臺中市北屯區平陽里大連路一段339之2號5樓,120.6801224,24.17632103,C,巷弄長照站,(04)22962696,dep120@eden.org.tw,葉瀛賓,20230524 11:01:34
高雄市關懷婦幼協會,高雄市,鳳山區,高雄市鳳山區中正里中正里瑞興路422巷63之1號,120.370369,22.63009453,C,巷弄長照站,07-7020156,ccchungdaw@mohw.gov.tw,待補,20190903 11:09:31
南投縣私立博愛長期照顧中心,南投縣,草屯鎮,南投縣草屯鎮和平里博愛路470號,120.6844635,23.98715401,B,喘息服務,049-2381779,boai.care@gmail.com,李花守,20210104 10:18:22
南投縣私立博愛長期照顧中心,南投縣,草屯鎮,南投縣草屯鎮和平里博愛路470號,120.6844635,23.98715401,B,喘息服務,049-2381779,boai.care@gmail.com,李花守,20190703 17:04:46
財團法人介惠社會福利慈善基金會附設屏東縣居家式長期照顧服務機構,屏東縣,屏東市,屏東縣屏東市瑞光里和生路一段18號,120.509758,22.66007233,B,喘息服務,08-7214109,yhlin@jhf.org.tw,胡頤仁,20230421 14:43:40
台東縣私立嘉蘭社區式服務類長期照顧服務機構,臺東縣,金峰鄉,臺東縣金峰鄉嘉蘭村1鄰55號,120.9607086,22.59464073,B,家庭托顧服務,0919-152-429,v0919152429@gmail.com,陳慧蘭,20220114 21:01:02
雲林縣水林鄉後寮社區發展協會,雲林縣,水林鄉,雲林縣水林鄉後寮村3鄰寮路31號,120.5444031,23.70809174,C,巷弄長照站,0919-050652,ccchungdaw@mohw.gov.tw,王連修,20210409 15:07:42
嘉義縣溪口鄉林腳社區發展協會,嘉義縣,溪口鄉,嘉義縣溪口鄉林腳村4鄰柴林腳42-1號,120.3706284,23.60310936,C,巷弄長照站,05-2694346,asdf5894203@gmail.com,陳志豪,20230607 15:58:57
天主教花蓮教區醫療財團法人台東聖母醫院嘉蘭(醫事C),臺東縣,金峰鄉,臺東縣金峰鄉嘉蘭村6鄰86號,120.961937,22.59449005,B,喘息服務,751007#10,402210044@student.tajen.edu.tw,張斯卡,20230103 17:43:13
南投縣私立安家居家長照機構,南投縣,南投市,南投縣南投市彰仁里中山街133號,120.6858292,23.90798187,B,居家服務,049-2248570,anjia5171@gmail.com,陳曉雯,20220101 18:33:25
江洱診所,花蓮縣,花蓮市,花蓮縣花蓮市國魂里建國路252號,121.5996552,23.98433685,B,居家失能個案家庭醫師照護服務,03-8311717,kimi2727@yahoo.com.tw,李政勳,20191227 16:47:40
大林樂齡居家物理治療所-沙坑,嘉義縣,竹崎鄉,嘉義縣竹崎鄉沙坑村61號,120.5194397,23.52916336,C,巷弄長照站,0978-119-807,kjyan0227@gmail.com,黃詠琳,20210506 17:14:26
大林樂齡居家物理治療所-溪口溪東,嘉義縣,溪口鄉,嘉義縣溪口鄉溪東村18鄰中正路133號,120.3956833,23.60383224,C,巷弄長照站,0978-119-807,kjyan0227@gmail.com,黃詠琳,20210506 17:15:01
社團法人臺灣樂福國際慈善福利協會(臺北市),臺北市,中山區,臺北市中山區民生東路1段70巷15號1樓,121.5317383,25.06780243,B,到宅沐浴車服務,0984-112-366,ghsc842366@gmail.com,張淞源,20221020 11:34:24
社團法人台灣新希望社區關懷協會-得仁站(社照C),新北市,蘆洲區,新北市蘆洲區得仁里民生街129巷14號,121.4728394,25.07841301,C,巷弄長照站,0922-295-129,chadlu247@gmail.com,葉聯邦,20220503 10:06:33
黎俊奇診所,南投縣,埔里鎮,南投縣埔里鎮中正路464號,120.9658585,23.96681213,B,居家失能個案家庭醫師照護服務,049-2999576,lii0932798031@yahoo.com.tw,黎俊奇,20210525 16:00:03
勤文居家護理所,高雄市,林園區,高雄市林園區成功街三號1樓,120.3985825,22.50344086,B,專業照護服務,07-6413075,qwhomecare@gmail.com,宋歆喬,20230811 11:32:43
衛生福利部苗栗醫院附設居家長照機構,苗栗縣,苗栗市,苗栗縣苗栗市嘉盛里嘉盛為公路747號,120.8410339,24.57551003,B,喘息服務,037-261920#1146,81178@mil.mohw.gov.tw,李明輝,20230118 16:22:17
福田居家有限公司私立福田居家長照機構,臺北市,信義區,臺北市信義區松光里忠孝東路5段492巷2號2樓,121.5783005,25.04051209,B,喘息服務,02-27270065,futain@futaincare.com.tw,林永峰,20220302 09:51:01
臺北市立關渡醫院-委託臺北榮民總醫院經營附設護理之家,臺北市,北投區,臺北市北投區知行路225巷12號6、12樓,121.4661255,25.12031364,B,喘息服務,02-28587161,btkbtk@gandau.gov.tw,葉曉蒨,20201203 17:38:50
臺中市私立辰心居家長照機構,臺中市,豐原區,臺中市豐原區北陽里29鄰中陽路227號1樓,120.7081985,24.25038338,B,居家服務,0975-066-958,cxin8989@gmail.com,朱辰喻,20230629 14:43:09
高雄市立旗津醫院(委託財團法人私立高雄醫學大學經營)(實踐站),高雄市,旗津區,高雄市旗津區實踐里北汕尾巷6號,120.2762909,22.60471535,C,巷弄長照站,0928-721861,peregrinus710@outlook.com,蔡忠榮,20210401 16:59:06
三重中興醫院,新北市,三重區,新北市三重區中興北街21號,121.4696579,25.04653549,B,專業照護服務,029-959-680,kuoshyang@gmail.com,李高淵,20220315 13:59:06
太安診所,雲林縣,虎尾鎮,雲林縣虎尾鎮公安里公安路178-18號1樓,120.4338226,23.7098484,B,居家失能個案家庭醫師照護服務,05-6326650,ShadowJanes.tw@yahoo.com.tw,丁榮哲,20230215 23:07:27
新竹市私立欣慈社區長照機構,新竹市,東區振,新竹市東區振興里振興路109巷12弄23號1樓,120.9599457,24.79595947,B,家庭托顧服務,0908-466-360,d930414@yahoo.com.tw,吳雪萍,20211216 14:27:57
社團法人臺灣大米一山健康促進協會附設新北市私立中和壹山社區長照機構,新北市,中和區,新北市中和區立德街204號1、2樓,121.484581,25.00949478,B,日間照顧服務,8668-6651,liinhomecare@gmail.com,周?貞,20220412 15:27:40
衛生福利部旗山醫院附設社區長照機構,高雄市,旗山區,高雄市旗山區東新街25巷8號5樓,120.4828415,22.87998009,B,喘息服務,6613811#3602,cheidaycare0310@gmail.com,李永恒,20230621 10:06:54
高雄市私立易家親社區式(家庭托顧)服務類長期照顧服務機構,高雄市,左營區,高雄市左營區海勝里翠峰路2號,120.2899704,22.67133331,B,家庭托顧服務,0916-973198,elaine719qq88@gmail.com,易金樺,20230203 14:32:17
頤欣居家護理所,高雄市,左營區,高雄市左營區新下里立信路231號15樓之3,120.3037949,22.66753387,C,巷弄長照站,07-5506869,biling2808@gmail.com,謝碧綾,20230223 11:13:35
高雄市大高雄社區營造協會,高雄市,前金區,高雄市前金區旺盛街57號,120.2924042,22.63117599,C,巷弄長照站,0983-900-088,e38505115381@yahoo.com.tw,王逸嫻,20210225 17:32:54
鴻欣護理之家,新北市,三峽區,新北市三峽區三樹路168巷48號,121.3798828,24.94031525,B,喘息服務,02-26740396,hxnhome@gmail.com,林詠晴,20221019 08:09:42
社團法人桃園市社會服務關懷協會,桃園市,龜山區,桃園市龜山區山頂里文三三街5巷5號,121.3605576,25.05540848,C,巷弄長照站,03-3181947,aa3594375@gmail.com,陳敬吾,20210222 16:26:57
財團法人天主教耶穌會新竹社會服務中心附設私立秋霖園社區長照機構,新竹市,北區崇,新竹市北區崇禮里北大路373號3樓,120.9609299,24.80425453,B,小規模多機能服務,03-5224153,dc@twcssc.org,楊銀美,20211221 11:57:53
新北市私立安新老人長期照顧中心(養護型),新北市,三峽區,新北市三峽區民生街85號4樓、83號4樓,121.3746872,24.93579292,B,喘息服務,0286-710-158,Anxin0158@yahoo.com.tw,鄭淑芬,20220126 15:37:30
高雄市楠梓區真正昌社區發展協會,高雄市,楠梓區,高雄市楠梓區隆昌里軍校路880巷36弄18號,120.2929764,22.71182442,C,巷弄長照站,07-3605201,k_1658@yahoo.com.tw,陳金波,20210131 17:47:56
社團法人中華家庭暨社區展望協會附設屏東縣私立依立瓦社區長照機構,屏東縣,來義鄉,屏東縣來義鄉望嘉村9鄰望嘉114-3號,120.6212311,22.46359444,B,喘息服務,08-7982147,cfcva99@gmail.com,成亮,20210105 17:13:22
雲林縣私立好所宅居家長照機構,雲林縣,西螺鎮,雲林縣西螺鎮詔安里埔心路60號2樓,120.4447479,23.79895782,B,居家服務,05-5880990,a0922707295@gmail.com,黃子華,20221221 15:25:22
澎湖縣白沙鄉惜福長青協會,澎湖縣,白沙鄉,澎湖縣白沙鄉吉貝村1-1號,119.6134109,23.74136734,C,巷弄長照站,093-379-429,q5566@kimo.com,謝長財,20230410 14:43:46
臺中市烏日區東園社區發展協會,臺中市,烏日區,臺中市烏日區東園里溪南路一段680巷317弄82號1樓,120.6350937,24.07527161,C,巷弄長照站,0937-276176,dongyuan104@gmail.com,黃清森,20230531 15:24:42
雲林縣私立金福居家長照機構,雲林縣,二崙鄉,雲林縣二崙鄉港後村14鄰港後路65-4號1F,121.5242278,25.0489614,B,居家服務,0909-068-288,snsn0909068288@gmail.com,蔡怡君,20230109 12:14:39
財團法人台中市私立龍眼林社會福利慈善事業基金會附設私立龍眼林居家長照機構,臺中市,大雅區,臺中市大雅區上楓里民權街147號,120.6698837,24.23592758,B,喘息服務,04-25682195,lon.ho@msa.hinet.net,廖振益,20230620 16:27:14
雲林縣私立歡禧老人長期照顧中心(養護型),雲林縣,西螺鎮,雲林縣西螺鎮中興里福來路265巷15號,120.4465103,23.78408623,B,喘息服務,05-5880797,graceshih413@icloud.com,黃春福,20210129 16:46:15
善護大同護理之家,屏東縣,屏東市,屏東縣屏東市潭墘里勝利路328號,120.4720688,22.67896271,B,喘息服務,08-7331228,Sf7324742@gmail.com,林麗華,20210723 17:05:52
腎美診所,高雄市,鼓山區,高雄市鼓山區中華一路336號1樓,120.2922058,22.66227722,B,居家失能個案家庭醫師照護服務,07-5544900*105,sh.mei@msa.hinet.net,盧國欽,20190926 11:21:34
人美健康事業有限公司附設雲林縣私立德仁居家長照機構,雲林縣,西螺鎮,雲林縣西螺鎮永安里延平路28號,120.463829,23.80264091,B,居家服務,05-5883669,cch0963436561@gmail.com,蔡鳳秋,20221221 15:31:37
新北市私立禾心居家長照機構,新北市,板橋區,新北市板橋區中山路一段293-1號7樓之1(708室),121.4592438,24.97864532,B,喘息服務,0986-790084,hehsin2022@gmail.com,王?文,20221101 09:26:29
上平診所,高雄市,杉林區,高雄市杉林區山仙路137號1樓,120.5423126,22.97558403,C,巷弄長照站,07-6773677,s0919568145@gmail.com,廖正宇,20230303 13:44:35
臺中市仁和樂活長青協會,臺中市,北屯區,臺中市北屯區豐樂一街78號,120.6808395,24.19507408,C,巷弄長照站,0915-615-555,lohas1040724@yahoo.com,張永漢,20230530 11:50:43
臺南市私立艾立居家長照機構,臺南市,安南區,臺南市安南區佃西里公學路四段357號1樓,120.1725082,23.06477928,B,居家服務,0937-892-139,huishan5920@gmail.com,許卉姍,20230830 14:43:53
有限責任臺南市韶安照顧服務勞動合作社附設臺南市私立韶安居家長照機構,臺南市,安平區,臺南市安平區億載里永華11街17巷25號3樓之5,120.1615448,22.98755836,B,喘息服務,06-2959639,b2959639@gmail.com,葛浩然,20220225 17:24:47
杏一醫療用品股份有限公司杏一北區忠明藥局,臺中市,北區忠,臺中市北區忠明路442號1樓,120.6652908,24.16255569,B,輔具及居家無障礙環境服務,(04)2208-1273,B346@medfirst.com.tw,陳麗如,20220728 09:37:37
財團法人高雄市私立萃文書院社會福利慈善事業基金會,高雄市,內門區,高雄市內門區番子路16-10號,120.3511505,22.62039757,A,個案管理服務,07-7481803,jw940726@yahoo.com.tw,黃碧恭,20230406 09:17:36
社團法人高雄市湖內老人健康促進會,高雄市,湖內區,高雄市湖內區湖內里東方路260號,120.2338867,22.87830734,C,巷弄長照站,0911-653-300,hul0470@gmail.com,吳文正,20210131 15:50:05
旭登護理之家,桃園市,八德區,桃園市八德區大強里樹仁三街601號1至3樓,121.3097229,24.9751339,B,喘息服務,03-3677666-202,lilyrcw@zhco.com.tw,李麗珠,20210414 15:55:37
財團法人一粒麥子社會福利慈善事業基金會附設台東縣私立金峰社區式服務類長期照顧服務機構,臺東縣,金峰鄉,臺東縣金峰鄉賓茂村14號4樓,120.9553146,22.53251839,B,小規模多機能服務,089-771437,a07167@wheat.org.tw,呂信雄,20230104 20:47:59
澎湖縣白沙鄉衛生所,澎湖縣,白沙鄉,澎湖縣白沙鄉赤崁村359號,119.5982208,23.66676712,B,居家失能個案家庭醫師照護服務,06-9931044,bas9931044@ksmail.mohw.gov.tw,李政鋒,20200515 10:16:06
陽明醫院(中央站),嘉義市,東區中,嘉義市東區中央里民權路315號,120.4520798,23.48265076,C,巷弄長照站,05-2611299,ting160324@gmail.com,謝景祥,20230202 14:46:49
有限責任新北市原住民溫馨照顧服務勞動合作社,新北市,烏來區,新北市烏來區忠治里忠治路76號,121.5473557,24.87252235,B,喘息服務,02-26618120,yestaiyan@yahoo.com,郭美玉,20220317 16:19:26
明依護理之家,臺中市,后里區,臺中市后里區泰安里福美路2-6號,120.7368469,24.32785988,B,喘息服務,04-25582208,kuh19801122@gmail.com,蔡芸芳,20220218 10:38:55
國立成功大學醫學院附設醫院斗六分院附設居家護理所,雲林縣,斗六市,雲林縣斗六市中和里中山路121之1號,120.5403519,23.70725441,B,專業照護服務,0972-402-014,neo8532@gmail.com,林佳嫺,20210115 16:32:01
社團法人花蓮縣老人暨家庭關懷協會,花蓮縣,花蓮市,花蓮縣花蓮市中華路486號,121.592804,23.97463226,B,交通接送服務,038-330-522,ho8330522@gmail.com,江瑞庭,20220208 09:18:55
桃園市私立慈山居家長照機構,桃園市,龜山區,桃園市龜山區壽山路199號2樓,121.3246994,24.99543762,B,居家服務,03-3500423,cs051219@gmail.com,黃沛涵,20230201 17:01:36
人欣健康事業有限公司附設新竹縣私立德善居家長照機構,新竹縣,湖口鄉,新竹縣湖口鄉德盛村成功路58號,121.0441208,24.9064579,B,居家服務,03-5997079,renxin997079@outlook.com,張健淵,20210719 11:05:30
微笑長照整合服務股份有限公司附設新北市私立微笑居家長照機構,新北市,泰山區,新北市泰山區新明里民國街48號1樓,121.4498978,25.03783607,B,專業照護服務,029-940-060,smile.ltc.hc@gmail.com,李漢文,20220314 15:47:56
社團法人雲林縣復健青年協進會(西螺區),雲林縣,西螺鎮,雲林縣西螺鎮光明西路260號,120.4614944,23.79538918,A,個案管理服務,05-7827433,Yunfull.pakang@gmail.com,林淑英,20221206 11:04:04
謝加晉診所,高雄市,鼓山區,高雄市鼓山區民利街1號,120.2949982,22.66131973,B,居家失能個案家庭醫師照護服務,553-2526,cherry490212@gmail.com,謝加晉,20200730 20:06:45
高雄市燕巢區金山社區發展協會,高雄市,燕巢區,高雄市燕巢區金山里鞍平巷6-10號,120.3985901,22.81155205,C,巷弄長照站,07-6164908,sf490701@yahoo.com.tw,林順輔,20210226 00:34:36
社團法人高雄市美濃老人福利協進會,高雄市,美濃區,高雄市美濃區中正路二段351號,120.5414505,22.8927784,C,巷弄長照站,0921-256-016,6813405@gmail.com,劉志賢,20210226 12:19:32
向陽長照社團法人附設高雄市私立博愛綜合長照機構,高雄市,橋頭區,高雄市橋頭區新莊里橋新二路97號1-2樓（機構住宿式）、3樓（社區式）,120.3162079,22.73969269,B,喘息服務,0975-062-772,siangyang2020@gmail.com,林志偉,20220114 16:46:27
理馨心理諮商所,新北市,土城區,新北市土城區永安街103號5樓,121.4298935,24.9641304,B,專業照護服務,0918-820-790,lixincounseling@gmail.com,陳淑蓮,20220318 11:17:32
上好服務事業股份有限公司附設南投縣私立上好居家長照機構,南投縣,魚池鄉,南投縣魚池鄉魚池村新店巷53號,120.9378815,23.89689255,B,喘息服務,049-2897302,honahona638@gmail.com,楊嫦雲,20221230 20:17:35
守護寧健康有限公司附設雲林縣私立溪頂居家式長照機構,雲林縣,臺西鄉,雲林縣臺西鄉溪頂村165-2號2樓,120.1881714,23.68541527,B,喘息服務,056-983-957,xiding.hc@gmail.com,吳瑞華,20220307 16:07:25
北大小兒科診所,新北市,三峽區,新北市三峽區大學路87號1樓,121.3758926,24.94170761,B,居家失能個案家庭醫師照護服務,02-26718080,kappatex@gmail.com,謝欣洋,20220418 16:26:51
嘉義縣中埔鄉衛生所,嘉義縣,中埔鄉,嘉義縣中埔鄉中埔村中埔130號之1,120.5227509,23.42557716,B,居家失能個案家庭醫師照護服務,05-2531008,h4013m@cyshb.gov.tw,郭欽雄,20230530 14:35:12
桃園市中壢區龍興社區發展協會,桃園市,中壢區,桃園市中壢區龍興里龍岡路3段37巷92弄102號,121.232399,24.94041634,C,巷弄長照站,0342-85057,jaanyunn@yahoo.com.tw,徐秋妲,20210127 16:35:22
癒心職能治療所,臺中市,南區工,臺中市南區工學二街115巷16號之1樓,120.6644135,24.11593819,B,專業照護服務,04-24065075,Iiyashiot@gmail.com,胡俊宏,20211221 13:33:48
新北市私立喜臨居家長照機構,新北市,板橋區,新北市板橋區五權里廣權路72號2樓,121.4648819,24.99298859,B,專業照護服務,8964-1787,seedling2099@gmail.com,林姿君,20220315 10:29:15
臺中市私立豐原職人居家長照機構,臺中市,豐原區,臺中市豐原區陽明里016鄰中興路7號1樓,120.7294617,24.24964905,B,喘息服務,0920-288-815,taimay945tc@gmail.com,洪彩琴,20230617 13:06:19
高雄市布農族社會永續發展協會,高雄市,那瑪夏,高雄市那瑪夏區達卡努瓦里大光巷116號,120.7195969,23.27957153,C,巷弄長照站,07-6701696,ccchungdaw@mohw.gov.tw,待補,20190903 10:15:33
基隆市立醫院附設護理之家,基隆市,信義區,基隆市信義區信綠里東信路282號,121.7620316,25.12953949,B,喘息服務,（02）2465-2141,eva920622@gmail.com,鄭瓊娟,20210413 14:33:32
嘉義市西區白川町社區發展協會,嘉義市,西區翠,嘉義市西區翠岱里9鄰志昇街107號,120.4421234,23.46879959,C,巷弄長照站,05-2285001,a2360001@yahoo.com.tw,陳金虎,20230202 15:03:54
楊雲志診所(醫事C),高雄市,左營區,高雄市左營區和光街24巷22號,120.2939148,22.70583153,C,巷弄長照站,07-3643826,A0912111309@gmail.com,楊雲志,20230301 13:53:53
苗栗縣竹南龍山社區發展協會,苗栗縣,竹南鎮,苗栗縣竹南鎮龍山里龍山路二段366巷5弄2號,120.874588,24.6999073,C,巷弄長照站,0932-955578,ysp540422@gmail.com,謝英姝,20201026 14:26:47
國泰醫療財團法人附設新竹居家護理所,新竹市,東區福,新竹市東區福德里中華路二段678號,120.9653168,24.79823494,B,專業照護服務,03-5278999#5195,HCDP@cgh.org.tw,陳美珍,20220209 09:24:15
 啟宗心理諮商所,臺北市,大安區,臺北市大安區東豐街7號5樓之2,121.5441437,25.03615952,B,專業照護服務,2325-4066,openmindcenter1050820@gmail.com,林世莉,20221230 20:43:41
財團法人台灣基督長老教會阿美中會(南華教會),花蓮縣,吉安鄉,花蓮縣吉安鄉南華村吉安路五段246號,121.5504761,23.95416069,C,巷弄長照站,0987-487191,ccchungdaw@mohw.gov.tw,待補,20190902 20:37:52
新北市瑞芳區龍川社區發展協會(社照C),新北市,瑞芳區,新北市瑞芳區龍川里一坑路70之7號,121.8035889,25.10828209,C,巷弄長照站,0937-426-420,F05250525@yahoo.com.tw,廖瑞德,20230619 14:41:45
喜安健康長期照顧有限公司附設臺北市私立仁安居家式長期照顧服務機構,臺北市,信義區,臺北市信義區新仁里忠孝東路4段553巷46弄8號2樓,121.5632172,25.04413795,B,居家服務,027-620-999,sajat0999@gmail.com,張德謙,20230209 15:42:04
臺北市政府衛生局附設臺北市東明住宿長照機構 (委託財團法人台北市私立愛愛院經營管理),臺北市,南港區,臺北市南港區東明里南港路二段60巷17號2樓,121.6044617,25.05466652,B,喘息服務,02-26519898,nd25@aiai.org.tw,施武靖,20221229 22:47:47
有限責任高雄市慶安照顧服務勞動合作社附設高雄市私立慶安居家長照機構,高雄市,三民區,高雄市三民區安吉里慶雲街106號1樓,120.3227615,22.66178513,B,居家服務,07-3806017,Ca3806017@gmail.com,呂佳秋,20221230 17:26:49
瑞穗鄉衛生所附設居家護理所,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3790588,23.49977112,B,專業照護服務,03-8872045,無,楊巾蓓,20190417 00:00:00
智化護理之家,桃園市,觀音區,桃園市觀音區三和里5鄰快速路9段972號,121.0804672,25.01598549,B,喘息服務,03-4732301,may550421@yahoo.com.tw,張靖旋,20230220 16:05:51
力翔居家物理治療所,高雄市,小港區,高雄市小港區宏平路392-1號,120.3585205,22.57020378,B,專業照護服務,0908-196628,e59806337@gmail.com,黃煒翔,20230201 16:58:51
